Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Sun Jun 11 2023 23:04:12,2116.3427,4195305,string,4194304
Sun Jun 11 2023 23:04:16,3390.5332,16781194,string,16777216
Sun Jun 11 2023 23:14:05,5819.6734,4107,string,4096
-,-,-
Sun Jun 11 2023 23:15:30,5185.5928,65550,string,65536
Sun Jun 11 2023 23:16:16,5255.4122,262158,string,262144
-,-,-
Sun Jun 11 2023 23:17:41,5560.7014,4195305,string,4194304
-,-,-
Sun Jun 11 2023 23:24:35,140.4202,4107,string,4096
Sun Jun 11 2023 23:24:36,132.2378,16398,string,16384
