Date,Retrieval Time (ms),Size in Repo(Bytes),Type,Size (Bytes)
Fri Jun 16 2023 00:41:45,1888.3696,4195305,string,4194304
Fri Jun 16 2023 00:41:48,2356.7949,16781194,string,16777216
-,-,-
Fri Jun 16 2023 00:47:40,13014.8094,16398,string,16384
-,-,-
-,-,-
-,-,-
-,-,-
-,-,-
Fri Jun 16 2023 00:55:38,4140.5326,4107,string,4096
Fri Jun 16 2023 00:55:38,31.4873,16398,string,16384
