index,Date,Retrieval Time (ms),Type,Size (Bytes)
107,Sun Jun 18 2023 22:22:37,8655.9256,string,16777216
124,Sun Jun 18 2023 23:13:18,7121.8476,string,16777216
159,Tue Jun 13 2023 21:34:24,9545.774,string,16777216
166,Tue Jun 13 2023 21:35:14,8605.5759,string,16777216
173,Tue Jun 13 2023 21:36:23,9807.3169,string,16777216
180,Tue Jun 13 2023 21:37:41,10147.7101,string,16777216
187,Tue Jun 13 2023 21:39:49,9405.1807,string,16777216
194,Tue Jun 13 2023 21:45:10,9272.8446,string,16777216
201,Tue Jun 13 2023 21:45:55,10472.412,string,16777216
215,Tue Jun 13 2023 21:48:16,7155.1209,string,16777216
229,Sun Jun 18 2023 22:43:16,9636.8985,string,16777216
264,Tue Jun 13 2023 22:16:57,7321.4076,string,16777216
278,Tue Jun 13 2023 22:18:54,11351.5025,string,16777216
292,Tue Jun 13 2023 22:21:48,18369.1433,string,16777216
299,Tue Jun 13 2023 22:27:28,7622.4145,string,16777216
327,Tue Jun 13 2023 22:32:23,18793.6629,string,16777216
334,Sun Jun 18 2023 23:01:40,7066.1953,string,16777216
369,Tue Jun 13 2023 21:55:46,8567.0015,string,16777216
390,Tue Jun 13 2023 21:58:57,10619.0441,string,16777216
404,Tue Jun 13 2023 22:06:18,7792.6701,string,16777216
439,Sun Jun 18 2023 22:52:31,9452.0038,string,16777216
446,Sun Jun 18 2023 22:53:19,10661.2283,string,16777216
