index,Date,Retrieval Time (ms),Type,Size (Bytes)
375,Tue Jun 13 2023 22:09:47,1077.1276,string,1048576
382,Tue Jun 13 2023 22:10:51,1035.9266,string,1048576
389,Sun Jun 18 2023 22:52:17,1379.6243,string,1048576
396,Sun Jun 18 2023 22:52:51,1155.4477,string,1048576
403,Sun Jun 18 2023 22:54:21,1428.4946,string,1048576
410,Sun Jun 18 2023 22:55:03,1087.7016,string,1048576
417,Sun Jun 18 2023 22:55:50,863.0227,string,1048576
424,Tue Jun 13 2023 21:55:32,898.84,string,1048576
431,Tue Jun 13 2023 21:57:07,856.0712,string,1048576
438,Tue Jun 13 2023 21:58:10,959.6511,string,1048576
445,Tue Jun 13 2023 21:59:10,966.7984,string,1048576
452,Tue Jun 13 2023 22:00:14,919.3655,string,1048576
459,Tue Jun 13 2023 22:06:07,1264.3193,string,1048576
466,Tue Jun 13 2023 22:07:43,1008.1603,string,1048576
473,Tue Jun 13 2023 22:08:45,985.3615,string,1048576
480,Tue Jun 13 2023 22:09:48,1525.3534,string,1048576
487,Tue Jun 13 2023 22:10:51,969.1781,string,1048576
494,Sun Jun 18 2023 22:52:17,1247.9317,string,1048576
501,Sun Jun 18 2023 22:53:37,1591.2728,string,1048576
508,Sun Jun 18 2023 22:54:22,1389.6201,string,1048576
515,Sun Jun 18 2023 22:55:03,1140.1799,string,1048576
522,Sun Jun 18 2023 22:55:50,1034.1723,string,1048576
529,Tue Jun 13 2023 21:55:33,1166.39,string,1048576
536,Tue Jun 13 2023 21:56:02,1128.2782,string,1048576
543,Tue Jun 13 2023 21:57:08,1208.5746,string,1048576
550,Tue Jun 13 2023 21:58:10,1085.5573,string,1048576
557,Tue Jun 13 2023 21:59:11,1724.6117,string,1048576
564,Tue Jun 13 2023 22:06:07,958.3422,string,1048576
571,Tue Jun 13 2023 22:06:38,1371.9316,string,1048576
578,Tue Jun 13 2023 22:07:44,1825.3258,string,1048576
585,Tue Jun 13 2023 22:08:46,1487.5695,string,1048576
592,Tue Jun 13 2023 22:09:48,1363.7651,string,1048576
599,Sun Jun 18 2023 22:52:17,1841.2389,string,1048576
606,Sun Jun 18 2023 22:52:52,1807.8939,string,1048576
613,Sun Jun 18 2023 22:53:37,1295.9395,string,1048576
620,Sun Jun 18 2023 22:54:21,1049.819,string,1048576
627,Sun Jun 18 2023 22:55:03,1651.8369,string,1048576
5,Tue Jun 13 2023 21:55:35,2956.17,string,4194304
12,Tue Jun 13 2023 21:56:05,3050.6636,string,4194304
19,Tue Jun 13 2023 21:58:12,2717.5341,string,4194304
26,Tue Jun 13 2023 21:59:14,3757.2019,string,4194304
33,Tue Jun 13 2023 22:00:18,3298.6812,string,4194304
40,Tue Jun 13 2023 22:06:11,4438.1217,string,4194304
47,Tue Jun 13 2023 22:06:40,3045.0039,string,4194304
54,Tue Jun 13 2023 22:08:50,4139.3552,string,4194304
61,Tue Jun 13 2023 22:09:51,3291.6942,string,4194304
68,Tue Jun 13 2023 22:10:54,3579.5326,string,4194304
75,Sun Jun 18 2023 22:52:21,3630.0152,string,4194304
82,Sun Jun 18 2023 22:52:55,3495.0124,string,4194304
89,Sun Jun 18 2023 22:53:40,3402.0273,string,4194304
96,Sun Jun 18 2023 22:55:09,4811.6658,string,4194304
103,Sun Jun 18 2023 22:55:55,4344.1095,string,4194304
110,Tue Jun 13 2023 21:55:37,4053.7854,string,4194304
117,Tue Jun 13 2023 21:56:04,2529.7704,string,4194304
124,Tue Jun 13 2023 21:57:10,2573.802,string,4194304
131,Tue Jun 13 2023 21:58:13,3644.0909,string,4194304
138,Tue Jun 13 2023 22:00:18,2975.2052,string,4194304
145,Tue Jun 13 2023 22:06:10,3559.1222,string,4194304
152,Tue Jun 13 2023 22:06:41,3297.8252,string,4194304
159,Tue Jun 13 2023 22:07:48,4195.8437,string,4194304
166,Tue Jun 13 2023 22:08:48,2918.9357,string,4194304
